recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
787281,787280,NGC_6633,4780,4477150703365780480,1,1,0.5457393229537044,277.2376458,0.10414134,6.21515528,0.11290912,35.93748833,7.81867932,0.82492527,0.11594512,-2.14235878,0.11218334,2.67386422,0.12614259,,,-0.21702,-0.012515,0.32501,,,,31,29.4469128,1.2685628,0.9969061,1.0,1367.46101723,2.0782874,261.30914057,8.037188,1673.88276964,12.721375,17.84758,19.295656,16.688583,2.607073,1.448076,1.158997,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.4661809,0.47828972,0.49193161,0.50402197,0.51867575,277.2376421,6.2151648
787282,787281,NGC_6633,4780,4477153662598485504,1,0,0.44191205256550636,277.3126944,0.01684592,6.29729459,0.01671916,36.0453433,7.7887789,1.0784528,0.01904442,-0.6085636,0.01658095,2.51552629,0.01952899,,,-0.071798,-0.0089902,0.14954,,,,31,29.5245975,1.4478047,1.1156098,1.0,53388.30357005,75.66336,24455.52196417,430.26553,49207.25918746,604.8481,13.868752,14.367599,13.017822,1.349777,0.498848,0.850929,-25.790764,7.201568,2.0,6.0,3.0,12.730496,0.15476283,3.0,,,,NOT_AVAILABLE,0,0,0.89679887,0.9120502,0.93093422,0.95005633,0.998905,277.3126896,6.29729729
787283,787282,NGC_6633,4780,4477153692666069248,1,1,0.7475581874206854,277.2880039,0.23718882,6.29792134,0.23631032,36.03481361,7.8110016,1.6029567,0.2605203,-2.14855925,0.236562,2.5820628,0.26352856,1.1649643,0.06623071,0.0080375,-0.12869,0.17645,0.14398,-0.26872,0.0054592,95,29.5266488,,1.0271406,0.99755859,492.85658097,1.5483319,62.78469496,5.946026,639.11614493,6.749255,18.955566,20.843908,17.733946,3.109962,1.888342,1.221621,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.35711222,0.36187663,0.37521156,0.38398233,0.40632361,277.2879967,6.29793089
787284,787283,NGC_6633,4780,4477156338366977664,1,0,0.4535869757671654,277.1235629,0.2116815,6.34154053,0.20605806,36.00029784,7.97667283,1.28010083,0.2567864,-1.29214135,0.257524,2.27212024,0.21544151,1.1300665,0.05296581,-0.05315,0.093789,0.45626,0.083794,-0.039092,0.13142,95,29.5795707,,0.9746615,0.99560547,520.75845315,1.6048764,71.16607316,5.978772,711.29311202,10.4449835,18.895777,20.707859,17.617773,3.090086,1.812082,1.278004,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.36267919,0.3684576,0.38099091,0.39042445,0.41275102,277.1235571,6.34154627
787285,787284,NGC_6633,4780,4477158090709869824,1,1,0.6960792879044314,277.1949689,0.11844002,6.36503729,0.11470541,36.05359292,7.92373461,1.41931381,0.14986646,-2.08330711,0.1334473,2.41767008,0.12968045,,,0.028346,0.042414,0.31342,,,,31,29.5989834,1.2425717,1.1436795,1.0,1350.27933968,2.3200984,215.42190258,6.5498195,1794.84521613,12.067634,17.861307,19.505318,16.612827,2.89249,1.64401,1.24848,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.46876086,0.47666564,0.49046667,0.50245699,0.52155776,277.1949626,6.36504655
787286,787285,NGC_6633,4780,4477158399947061632,1,1,0.9906384697538084,277.1867466,0.0112824,6.39579172,0.01029291,36.07766574,7.94480942,0.85956147,0.01402072,-1.63928451,0.01232036,2.54010009,0.01248969,,,0.0060256,0.10052,0.15572,,,,31,29.6301554,1.5288084,0.92657626,1.0,184874.98962029,79.29,93895.30093642,142.91463,130306.02210792,113.922226,12.520171,12.906933,11.960484,0.946448,0.386762,0.559687,-26.450853,2.363385,1.0,16.0,7.0,11.716572,0.00997627,9.0,11.928861,13.912386,6.0,NOT_AVAILABLE,0,0,1.12355743,1.15160659,1.18356362,1.20944336,1.26720016,277.1867428,6.395799
787287,787286,NGC_6633,4780,4477158404260192768,1,0,0.45447861059158146,277.1819062,0.3058831,6.39478435,0.30941767,36.07458204,7.94865989,0.55157669,0.3821796,-2.12394462,0.3847505,2.26391617,0.3034762,1.3206631,0.07295011,0.0084529,0.012075,0.5527,0.12656,-0.15225,0.046493,95,29.6294249,,1.0504756,0.72509766,397.36809514,1.7488855,110.47670107,7.2910204,515.2901782,11.7567625,19.189384,20.230366,17.967766,2.2626,1.040981,1.221619,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.33237014,0.34041116,0.35269806,0.36285254,0.3824504,277.1819038,6.39479379
787288,787287,NGC_6633,4780,4477158571754162432,1,0,0.431894977659673,276.850206,0.01433225,6.14295678,0.01414761,35.69807373,8.13071646,0.94582482,0.01888918,-1.96676209,0.01914793,2.19193224,0.01861008,,,-0.23899,0.25733,0.29118,,,,31,29.3963992,1.6545693,0.8847536,1.0,4888424.20195905,1211.6759,3130335.54461712,1069.565,2624322.51746431,1052.3104,8.964445,9.099565,8.700353,0.399212,0.135119,0.264092,-34.396614,0.871245,1.0,17.0,5.0,8.579755,0.00580476,11.0,133.72446,11.266346,11.0,NOT_AVAILABLE,0,0,2.12203341,2.19306643,2.43311809,2.57085531,2.98784518,276.8502018,6.14296553
787289,787288,NGC_6633,4780,4477160431484906240,1,1,1.0,276.859936,0.01521537,6.24080986,0.0143261,35.79083547,8.16588628,1.03795685,0.01848872,-2.10010525,0.01665368,2.53377942,0.01785906,,,-0.18336,0.26722,-0.062872,,,,31,29.4935793,1.6606357,0.9177703,1.0,3094839.94151242,762.1355,2000088.30175235,1360.7869,1629706.48788426,813.1614,9.460772,9.585919,9.217622,0.368298,0.125148,0.24315,-34.53131,3.797433,1.0,13.0,3.0,9.093516,0.01451781,5.0,,,,NOT_AVAILABLE,0,0,1.80525754,2.02538838,2.20563213,2.28962997,2.48383581,276.8599313,6.24081919
787290,787289,NGC_6633,4780,4477162183815384960,1,0,0.4332980239697416,276.8865907,0.21371275,6.27786939,0.23086914,35.83629606,8.15878471,1.73918779,0.28401566,-1.84196469,0.29456452,2.12823504,0.26388314,1.07437,0.06097298,-0.221,0.02142,0.37646,0.00070032,0.19488,0.048116,95,29.529134,,0.9576596,0.99755859,379.23878661,1.1308117,61.40870957,7.396155,581.96362642,13.140336,19.240086,20.867968,17.835655,3.032312,1.627882,1.40443,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.32680317,0.33479442,0.34758305,0.35792601,0.3774003,276.8865829,6.27787757
