recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
349006,349005,Melotte_22,4423,66735446661374976,1,1,0.6563223152891512,56.78290175,0.10097495,24.3936646,0.06886404,166.3918433,-23.2960039,19.49858518,0.15904829,-44.45011805,0.10008563,7.03478799,0.10991367,,,-0.004992,-0.36093,-0.030685,,,,31,4.35008904,1.2461938,1.0650328,1.0,2572.61315993,3.6014307,359.85808455,16.407322,3461.29724858,15.24442,17.16143,18.948214,15.899798,3.048415,1.786783,1.261632,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.21286356,0.24884783,0.27171528,0.30307438,0.31635679,56.78280659,24.3938622
349007,349006,Melotte_22,4423,66737095928811648,1,1,0.929976839936753,56.91861653,0.01985159,24.3643561,0.01398702,166.5128497,-23.2345118,19.31659473,0.02570325,-45.45542055,0.01675475,7.3961185,0.02141969,,,0.026939,0.12145,0.11438,,,,31,4.29452201,1.550851,1.023037,1.0,1300211.00082607,1458.2644,688711.98048509,2779.4763,872112.51780552,2400.8667,10.402332,10.743448,9.896464,0.846984,0.341116,0.505868,5.542121,0.478626,1.0,10.0,3.0,9.708117,0.00841277,5.0,,,,NOT_AVAILABLE,0,1,1.08059115,1.08059115,1.09985042,1.11216669,1.15513293,56.91852229,24.3645581
349008,349007,Melotte_22,4423,66737405166459264,1,1,0.9096939135809907,56.87755475,0.03544773,24.3703347,0.02265044,166.4783709,-23.2552766,19.61900724,0.05616278,-46.59133783,0.03032966,7.39021397,0.04050967,,,-0.45412,-0.057647,0.037115,,,,31,4.3085055,1.303476,1.0457706,1.0,22674.3198543,24.580793,5216.44279747,22.261755,26317.18534039,43.591644,14.798532,16.045107,13.697297,2.34781,1.246575,1.101234,2.877757,9.598047,2.0,11.0,1.0,13.037264,0.0798255,11.0,,,,NOT_AVAILABLE,0,0,0.51977017,0.52113362,0.53817464,0.54368886,0.56740751,56.87745903,24.3705417
349009,349008,Melotte_22,4423,66737576965143296,1,1,0.5656619828936307,56.90697334,0.0966479,24.406252,0.065781,166.4736191,-23.2106797,20.06756581,0.15285268,-47.76913268,0.08762533,7.34286963,0.10959721,,,-0.49675,-0.071614,0.1198,,,,31,4.33772174,1.2251092,0.91802347,1.0,3202.94169682,4.0823693,391.161056,13.69457,4490.74120818,16.752144,16.923494,18.857653,15.617101,3.240552,1.934158,1.306394,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.235941,0.27303228,0.29596974,0.32947405,0.34212387,56.9068754,24.4064643
349010,349009,Melotte_22,4423,66738023641737088,1,1,0.8450578176610002,56.95748952,0.07125224,24.4284898,0.0506377,166.4943183,-23.1632635,20.41365215,0.09323788,-45.89455578,0.06612515,7.33613289,0.07787946,,,0.15724,0.063308,0.30646,,,,31,4.34941428,1.2415009,1.0552306,1.0,4108.54676029,5.6813235,580.67200709,14.524664,5559.06108818,17.007195,16.653147,18.428715,15.385392,3.043323,1.775568,1.267755,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.26469785,0.30161389,0.32929527,0.35790446,0.36942928,56.95738987,24.4286938
349011,349010,Melotte_22,4423,66738328582414720,1,0,0.4646013854985111,57.07927098,0.63635516,24.4200811,0.48601773,166.589533,-23.0947163,17.88101974,0.8245634,-43.09088591,0.63776886,7.70796174,0.681928,1.1002474,0.17460646,0.10276,0.051133,0.28005,-0.1076,0.10956,-0.10703,95,4.31712705,,1.1244624,1.0,161.31455026,1.559527,60.73769853,8.327163,268.51032093,10.695005,20.168182,20.879896,18.675493,2.204403,0.711714,1.492689,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.09,0.09,0.09427624,0.10113114,0.12363839,57.0791837,24.4202726
349012,349011,Melotte_22,4423,66739982146803456,1,1,0.9591928489172596,57.07214183,0.01753363,24.5042207,0.01380397,166.5226358,-23.0369816,19.94805073,0.02229106,-46.21966916,0.01808375,7.4439407,0.01958719,,,0.085948,-0.10788,0.2568,,,,31,4.40067198,1.364413,1.2109858,1.0,61355.38245557,84.37928,19254.80186086,103.444824,61610.6077128,204.62814,13.717735,14.627194,12.773757,1.853437,0.909459,0.943978,2.126974,4.352952,2.0,13.0,1.0,12.355821,0.04069836,12.0,,,,NOT_AVAILABLE,0,0,0.60683322,0.62554037,0.63878246,0.65694572,0.67448292,57.0720444,24.5044261
349013,349012,Melotte_22,4423,66740497542906368,1,1,0.8351173502072814,56.88397567,0.0921833,24.4049375,0.06595389,166.45773,-23.2257495,19.45485598,0.13374068,-46.58009289,0.08719092,7.58021698,0.10743892,,,-0.2895,-0.23962,0.29381,,,,31,4.3410018,1.2464079,1.060084,1.0,2868.42553402,2.9272542,420.38362747,13.527978,3911.33063035,13.7599945,17.043259,18.779428,15.767084,3.012344,1.73617,1.276174,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.22371934,0.26094005,0.28363012,0.31627422,0.32943262,56.88388072,24.4051445
349014,349013,Melotte_22,4423,66741116018188416,1,1,0.8498110575608768,56.91405559,0.06974027,24.4587325,0.04541825,166.4403715,-23.1675315,19.0915807,0.08661897,-45.39827479,0.06118476,7.17964163,0.07574236,,,0.10809,-0.31603,0.22067,,,,31,4.38753804,1.2454895,1.0969669,1.0,6630.9714443,9.2262535,993.52632929,17.800978,8866.78942596,33.335213,16.133425,17.845594,14.87848,2.967114,1.71217,1.254945,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.32652507,0.37021025,0.38849437,0.40799615,0.42250177,56.91396237,24.4589342
349015,349014,Melotte_22,4423,66741833275728768,1,1,1.0,56.80047561,1.2594194,24.4753608,0.8650472,166.3449719,-23.2247581,19.89262279,1.9677739,-46.17076891,1.2393707,8.01079097,1.1800526,0.9983967,0.27779102,-0.32067,0.2603,-0.45584,-0.25338,0.24865,-0.13449,95,4.42631533,,1.1325217,0.99511719,106.38047512,1.1093451,33.62065956,10.076738,187.28071396,14.9384365,20.620213,21.522026,19.066664,2.455362,0.901814,1.553549,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.09,0.09,0.09,0.09,0.1109993,56.80037847,24.475566
