recno,Seq,Name,ID,GaiaDR3,inrj,inrt,Prob,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,GLON,GLAT,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,pscol,e_pscol,PlxpmRACor,PlxpmDECor,pmRApmDECor,PlxpscolCor,pmRApscolCor,pmDEpscolCor,Solved,ELAT,nueff,RUWE,FidelityV1,FG,e_FG,FBP,e_FBP,FRP,e_FRP,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,GRVSmag,e_GRVSmag,o_GRVSmag,Vbroad,e_Vbroad,o_Vbroad,VarFlag,NSS,RVS,Mass2.5,Mass16,Mass50,Mass84,Mass97.5,_RA.icrs,_DE.icrs
14972,14971,Alessi_62,94,4520793171737519616,1,0,0.4296267408571795,284.4509277,0.09371048,21.7200277,0.17614675,53.10197849,8.38269942,0.23109653,0.17445593,-1.56075982,0.23376665,1.84115165,0.23620497,1.1980149,0.03827164,0.036355,-0.088295,-0.029138,0.060671,-0.23335,-0.060275,95,44.2170666,,0.99960804,0.99609375,384.44680066,0.6059791,65.29171662,3.1505747,534.90869684,4.2674985,19.225277,20.801397,17.927197,2.874201,1.57612,1.29808,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.45405026,0.4645749,0.47905808,0.49553563,0.50879777,284.4509265,21.7200346
14973,14972,Alessi_62,94,4520800906985934464,1,1,0.5470327564079851,284.6783919,0.02116145,21.8491264,0.04119773,53.3127437,8.24932905,0.01549031,0.03529815,-0.98715801,0.05078573,1.55172197,0.0545233,,,0.1211,-0.099615,-0.18026,,,,31,44.315395,1.3565124,0.93286324,1.0,3334.6172217,1.4457163,1017.01512749,4.869973,3352.2219377,5.0276995,16.879751,17.820223,15.934564,1.885659,0.940472,0.945188,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.68324806,0.69871386,0.70900979,0.73001303,0.74003878,284.6783918,21.8491308
14974,14973,Alessi_62,94,4520801692950337792,1,0,0.45854050254661105,284.6469316,0.05523755,21.8698231,0.10757193,53.31861463,8.2846439,0.08356157,0.09124624,-1.20136642,0.13822225,1.79063394,0.1471686,,,0.15111,-0.095066,-0.22213,,,,31,44.3399954,1.2759274,1.0077806,1.0,767.60701914,0.74512106,146.76433584,3.6557522,907.11376365,3.757767,18.47452,19.921991,17.35374,2.568251,1.447472,1.120779,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.52489538,0.54024133,0.55259034,0.56940634,0.57997405,284.6469312,21.8698285
14975,14974,Alessi_62,94,4520802934210631296,1,1,0.6260034501292264,284.7301845,0.01753796,21.8970294,0.03459789,53.37753669,8.22712745,0.30192624,0.02877067,-1.18270197,0.04351421,1.4981873,0.04746301,,,0.11128,-0.097685,-0.20982,,,,31,44.3560334,1.3716041,0.9776439,1.0,4263.84806215,1.574813,1377.73446474,4.4160986,4166.26683203,5.259334,16.612862,17.49063,15.698527,1.792102,0.877768,0.914334,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.70932518,0.71546375,0.73603096,0.74805421,0.77267028,284.730183,21.8970346
14976,14975,Alessi_62,94,4520823378256271872,0,1,0.518316399940913,285.001738,0.01363822,21.9607848,0.02840164,53.54711933,8.0287893,-0.14749047,0.02189717,-1.13176876,0.03568422,1.59614573,0.03723592,,,-0.048285,-0.015519,-0.26085,,,,31,44.3831729,1.4033194,0.9772123,1.0,7593.41476907,2.442451,2776.21769385,5.3072124,6914.9234128,7.285443,15.986274,16.729908,15.148427,1.581481,0.743634,0.837847,,,,,,,,,,,,VARIABLE,0,0,0.77846681,0.79425065,0.81517556,0.83903755,0.86040592,285.0017387,21.9607898
14977,14976,Alessi_62,94,4520826298834052608,0,0,0.4236976193956289,285.019732,0.02373376,22.0429711,0.04340808,53.62907783,8.04993437,0.83615216,0.03769639,-0.68478826,0.0562395,1.61092026,0.05877339,,,0.032816,-0.07199,-0.26733,,,,31,44.462093,1.5101279,4.6764407,0.91943359,143953.52350042,17.901009,70466.27606521,20.452118,106264.57368614,23.84465,12.791811,13.218589,12.181924,1.036665,0.426778,0.609887,8.936501,1.665064,1.0,49.0,12.0,11.933649,0.05285645,37.0,,,,NOT_AVAILABLE,0,0,1.37647616,1.41590663,1.45962005,1.52394918,1.57583619,285.019728,22.0429741
14978,14977,Alessi_62,94,4520827982461165696,1,1,0.5332041566700668,284.8071652,0.01113302,22.0214629,0.02105785,53.5221627,8.21752556,-0.01130668,0.01698583,-1.06206758,0.02647601,1.52830223,0.02822951,,,-0.0038533,0.0016578,-0.21099,,,,31,44.4690719,1.4374534,0.95664674,1.0,10923.60765614,2.4791613,4445.14596109,6.89939,9267.02804101,6.860263,15.591452,16.218826,14.830544,1.388282,0.627375,0.760907,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.8318605,0.84627799,0.87158047,0.89468463,0.92259048,284.8071652,22.0214676
14979,14978,Alessi_62,94,4520828188619597184,1,1,0.5419465869301056,284.8036243,0.00669238,22.0224237,0.01300873,53.52158059,8.22089691,0.03804852,0.01037371,-1.14198887,0.01660158,1.50582,0.01778477,,,0.0080289,-0.0037829,-0.2105,,,,31,44.4704904,1.4908267,0.9555531,1.0,32283.88760871,7.993536,15104.76487792,17.76908,24532.87079518,15.742135,14.414903,14.890758,13.773524,1.117233,0.475855,0.641378,19.153757,3.187634,2.0,39.0,20.0,13.594206,0.06400967,20.0,,,,VARIABLE,0,0,1.01933169,1.04608961,1.07465763,1.11150234,1.14269919,284.8036242,22.0224287
14980,14979,Alessi_62,94,4520832930263960192,0,0,0.4640234356661842,285.113763,0.00473066,22.1293403,0.00866366,53.74610986,8.00965775,0.04227076,0.00658134,-1.54709426,0.01035132,1.50104084,0.01101748,,,-0.01905,-0.022754,-0.21465,,,,31,44.5349188,1.5149965,0.96277636,1.0,159617.9508194,19.085508,78884.38374859,30.173517,115859.44244715,30.7164,12.679663,13.096065,12.088067,1.007998,0.416402,0.591596,15.579915,2.396978,1.0,38.0,7.0,11.839213,0.01339798,31.0,52.55044,83.03551,6.0,NOT_AVAILABLE,0,0,1.40643595,1.44651535,1.49418989,1.55700668,1.61370104,285.1137628,22.1293472
14981,14980,Alessi_62,94,4520843581783311488,1,1,1.0,284.4492572,0.01034588,21.859779,0.02055105,53.2283422,8.44520495,0.24957235,0.01684187,-1.18472976,0.02471475,1.5951159,0.02834053,,,0.10721,-0.16085,-0.21727,,,,31,44.3556831,1.4337814,1.0030487,1.0,11720.5917774,2.4216173,4720.4971776,6.5583234,10014.94683542,7.5507436,15.514993,16.153572,14.746274,1.407298,0.638579,0.768719,,,,,,,,,,,,NOT_AVAILABLE,0,0,0.84283587,0.85706526,0.8835403,0.90653103,0.9352121,284.4492561,21.8597843
